time,page 
0,1.5 
10,3.3 
20,7.6 
30,5.9 
40,3.1 
50,2.6 
60,1.6 
70,8.3 
80,6.7 
90,8.3 
100,8.7 
110,7 
120,6.2 
130,8.8 
140,9.4 
150,10.2 
160,8.4 
170,10.4 
180,7.4 
190,11.9 
200,7.7 
210,9.7 
220,13.5 
230,11.2 
240,22.5 
250,15.1 
260,20.4 
270,23.8 
280,15.7 
290,22.2 
300,10.9 
310,12.7 
320,6.3 
330,13.1 
