time,cpu@tsung_controller@ip-172-31-30-190 
0,0.9917857504512179 
10,2.097902097902098 
20,2.80561122244489 
30,0.7992007992007992 
40,1.8018018018018018 
50,0.1 
60,0.10010010010010009 
70,1.996007984031936 
80,0.1998001998001998 
90,1.4014014014014013 
100,2.1934197407776668 
108,6.720160481444333 
