time,load@tsung_controller@ip-172-31-19-213 
0,0.05859375 
10,0.05078125 
20,0.0390625 
30,0.109375 
40,0.08984375 
50,0.078125 
60,0.0703125 
70,0.05859375 
80,0.05078125 
87,0.0390625 
