time,load@tsung_controller@ip-172-31-19-213 
0,0.05859375 
10,0.05859375 
20,0.05859375 
30,0.109375 
40,0.109375 
50,0.109375 
60,0.109375 
70,0.109375 
80,0.109375 
87,0.109375 
