time,load@tsung_controller@ip-172-31-19-213 
0,0.05859375 
10,0.05078125 
20,0.0390625 
30,0.0390625 
40,0.0390625 
50,0.0390625 
60,0.0390625 
70,0.0390625 
80,0.0390625 
87,0.0390625 
