time,users_count,finish_users_count 
0,5.1,0 
10,5.1,1.6 
20,4.3,3.9 
30,5.9,5 
40,4.5,4.8 
50,4.5,4.8 
60,0.6,5.5 
70,0,3.5 
80,0,0.7 
87,0,0.2 
